Order ID,Order Date,Order_Month,Customer Name,Region,City,Category,Sub-Category,Product Name,Quantity,Unit Price,Discount,Sales,Discount_Percentage_onSales,Profit,Profit-Margin,Payment Mode
14595,8/20/2025,,Divij Dixit,North,Amritsar,Furniture,Sofa,Sofa Voluptas,1,"$75,750.00",10,"$68,175.00",0.01,"$5,299.20",7.77,UPI
14596,9/12/2024,,Damini Rau,West,Ahmedabad,Electronics,Headphones,Headphones Dolore,5,"$50,439.00",20,"$201,756.00",0.01,"$18,011.01",8.93,Credit Card
14597,1/10/2025,,Urvi Varma,West,Surat,Groceries,Wheat,Wheat Alias,4,$705.00,0,"$2,820.00",0.00,$459.12,16.28,Net Banking
14598,2/8/2024,,Saira Cherian,South,Hyderabad,Groceries,Oil,Oil Officiis,3,"$30,416.00",20,"$72,998.40",0.03,"$4,884.91",6.69,Debit Card
14599,5/26/2025,,Rati Bail,East,Guwahati,Home Decor,Clock,Clock Quidem,3,"$23,013.00",0,"$69,039.00",0.00,"$16,389.33",23.74,UPI
14600,1/24/2024,,Dhanuk Yadav,North,Amritsar,Kitchen,Refrigerator,Refrigerator Velit,2,"$57,650.00",15,"$98,005.00",0.02,"$8,250.40",8.42,Debit Card
14601,3/11/2025,,Hridaan Luthra,South,Coimbatore,Clothing,Shoes,Shoes A,4,"$33,939.00",5,"$128,968.20",0.00,"$23,069.65",17.89,UPI
14602,1/17/2025,,Tiya Dhar,North,Amritsar,Books,Biography,Biography Molestias,1,"$43,515.00",15,"$36,987.75",0.04,"$3,373.19",9.12,Credit Card
14603,6/22/2025,,Parinaaz Dixit,North,Chandigarh,Groceries,Wheat,Wheat Animi,3,"$22,419.00",20,"$53,805.60",0.04,"$7,062.92",13.13,Net Banking
14604,5/27/2025,,Rasha Johal,North,Delhi,Clothing,Women's Wear,Women's Wear Corrupti,3,"$44,615.00",5,"$127,152.75",0.00,"$12,407.21",9.76,Credit Card
14605,12/20/2023,,Vardaniya Chaudhari,East,Patna,Clothing,Accessories,Accessories Mollitia,1,"$55,296.00",10,"$49,766.40",0.02,"$9,434.99",18.96,COD
14606,1/19/2024,,Jivika Agrawal,West,Pune,Sports,Tennis Racket,Tennis Racket Excepturi,3,"$45,903.00",20,"$110,167.20",0.02,"$24,032.45",21.81,Debit Card
14607,9/16/2024,,Ritvik Venkatesh,West,Pune,Home Decor,Vase,Vase Nisi,1,"$51,820.00",10,"$46,638.00",0.02,"$5,597.32",12.00,COD
14608,9/6/2024,,Rania Bhavsar,West,Goa,Electronics,Headphones,Headphones Quidem,5,"$29,633.00",10,"$133,348.50",0.01,"$10,534.82",7.90,Net Banking
14609,2/16/2024,,Advika Thaman,East,Kolkata,Beauty,Perfume,Perfume Commodi,3,"$20,814.00",5,"$59,319.90",0.01,"$7,273.45",12.26,Credit Card
14610,7/11/2025,,Anahi Raval,West,Goa,Beauty,Foundation,Foundation Facere,4,"$26,570.00",20,"$85,024.00",0.02,"$19,730.83",23.21,Net Banking
14611,4/18/2025,,Fateh Kala,East,Ranchi,Furniture,Table,Table Tenetur,4,"$13,148.00",20,"$42,073.60",0.05,"$2,289.72",5.44,COD
14612,5/7/2024,,Hansh Tak,South,Chennai,Kitchen,Juicer,Juicer Nostrum,1,"$21,735.00",10,"$19,561.50",0.05,"$4,391.08",22.45,UPI
14613,3/23/2025,,Vedika Magar,South,Thiruvananthapuram,Sports,Yoga Mat,Yoga Mat Id,1,"$13,556.00",10,"$12,200.40",0.08,"$1,992.00",16.33,UPI
14614,11/5/2024,,Renee Ratta,South,Thiruvananthapuram,Sports,Yoga Mat,Yoga Mat Quod,2,"$5,764.00",10,"$10,375.20",0.10,"$1,395.40",13.45,Credit Card
14615,9/12/2024,,Anvi Keer,East,Patna,Sports,Cricket Bat,Cricket Bat Eum,2,"$71,299.00",10,"$128,338.20",0.01,"$26,654.80",20.77,Debit Card
14616,5/12/2024,,Riaan Loyal,West,Mumbai,Toys,Action Figure,Action Figure Expedita,4,"$66,754.00",15,"$226,963.60",0.01,"$44,175.40",19.46,Credit Card
14617,7/18/2024,,Anay Bala,West,Pune,Books,Comics,Comics Dignissimos,4,"$28,747.00",15,"$97,739.80",0.02,"$21,482.39",21.98,COD
14618,12/10/2024,,Ishita Keer,North,Amritsar,Sports,Cricket Bat,Cricket Bat Aut,3,"$58,800.00",15,"$149,940.00",0.01,"$28,107.56",18.75,COD
14619,3/30/2025,,Bhavin Som,West,Goa,Home Decor,Vase,Vase Porro,1,"$36,266.00",0,"$36,266.00",0.00,"$4,748.85",13.09,Net Banking
14620,1/20/2024,,Veer D’Alia,North,Amritsar,Furniture,Chair,Chair Adipisci,3,"$59,820.00",10,"$161,514.00",0.01,"$11,816.56",7.32,Debit Card
14621,1/4/2024,,Onkar Borah,South,Thiruvananthapuram,Home Decor,Cushion,Cushion Voluptates,1,"$14,133.00",0,"$14,133.00",0.00,"$3,000.83",21.23,UPI
14622,4/4/2024,,Nayantara Mammen,North,Amritsar,Furniture,Chair,Chair Excepturi,2,"$78,956.00",10,"$142,120.80",0.01,"$12,670.11",8.92,COD
14623,8/12/2025,,Ranbir Kumar,North,Jaipur,Kitchen,Juicer,Juicer Fugit,2,"$15,749.00",20,"$25,198.40",0.08,"$2,935.24",11.65,Net Banking
14624,1/19/2024,,Sana Ram,West,Goa,Kitchen,Microwave,Microwave Quaerat,5,"$39,258.00",15,"$166,846.50",0.01,"$31,754.79",19.03,Credit Card
14625,8/5/2024,,Arhaan Dasgupta,East,Ranchi,Books,Fiction,Fiction Animi,3,"$74,402.00",10,"$200,885.40",0.00,"$34,197.42",17.02,Credit Card
14626,3/25/2025,,Ranbir Chada,West,Ahmedabad,Furniture,Chair,Chair Aliquid,1,"$2,029.00",0,"$2,029.00",0.00,$264.66,13.04,Debit Card
14627,7/5/2024,,Dhruv Joshi,West,Surat,Books,Comics,Comics Aspernatur,2,"$4,559.00",20,"$7,294.40",0.27,$695.66,9.54,UPI
14628,1/7/2024,,Uthkarsh Bail,South,Bangalore,Beauty,Face Cream,Face Cream Porro,5,"$75,487.00",15,"$320,819.75",0.00,"$24,580.16",7.66,Debit Card
14629,5/23/2025,,Siya Hora,North,Amritsar,Toys,Board Game,Board Game Modi,4,"$10,088.00",5,"$38,334.40",0.01,"$3,468.32",9.05,COD
14630,2/6/2025,,Samaira Sastry,East,Patna,Clothing,Accessories,Accessories Ipsam,2,"$1,670.00",20,"$2,672.00",0.75,$160.18,5.99,Net Banking
14631,8/22/2024,,Manikya Sibal,South,Thiruvananthapuram,Beauty,Lipstick,Lipstick Repellat,2,"$66,972.00",15,"$113,852.40",0.01,"$16,952.07",14.89,Net Banking
14632,7/13/2024,,Lakshay Malhotra,North,Delhi,Furniture,Table,Table Voluptates,4,"$30,883.00",15,"$105,002.20",0.01,"$15,147.86",14.43,Net Banking
14633,6/24/2025,,Bhavin Anand,East,Ranchi,Kitchen,Juicer,Juicer Expedita,2,"$79,645.00",0,"$159,290.00",0.00,"$33,087.24",20.77,UPI
14634,2/15/2025,,Biju Shan,West,Mumbai,Furniture,Sofa,Sofa Ad,3,"$63,315.00",0,"$189,945.00",0.00,"$36,976.92",19.47,UPI
14635,6/12/2024,,Saksham Chad,West,Surat,Sports,Yoga Mat,Yoga Mat Rerum,3,"$35,118.00",20,"$84,283.20",0.02,"$18,661.31",22.14,Debit Card
14636,5/22/2025,,Alia Sibal,North,Chandigarh,Home Decor,Cushion,Cushion Similique,3,"$46,911.00",20,"$112,586.40",0.02,"$22,653.42",20.12,Credit Card
14637,1/28/2024,,Oorja Bora,East,Kolkata,Home Decor,Cushion,Cushion Doloribus,3,"$55,126.00",0,"$165,378.00",0.00,"$10,723.59",6.48,Credit Card
14638,6/10/2024,,Advika Tiwari,West,Ahmedabad,Furniture,Sofa,Sofa Dolore,5,"$68,968.00",20,"$275,872.00",0.01,"$58,633.92",21.25,Debit Card
14639,9/13/2025,,Myra Bansal,East,Patna,Electronics,Laptop,Laptop Maxime,4,"$6,710.00",10,"$24,156.00",0.04,"$3,015.79",12.48,COD
14640,4/14/2024,,Jayant Agate,North,Lucknow,Groceries,Oil,Oil Mollitia,2,"$21,546.00",20,"$34,473.60",0.06,"$1,899.24",5.51,COD
14641,6/24/2024,,Aradhya Kothari,East,Patna,Electronics,Mobile,Mobile Sapiente,3,"$9,319.00",0,"$27,957.00",0.00,"$5,420.69",19.39,Debit Card
14642,6/27/2025,,Dhruv Sarna,South,Chennai,Home Decor,Clock,Clock Illum,1,"$8,559.00",15,"$7,275.15",0.21,$739.35,10.16,Credit Card
14643,4/27/2025,,Myra Sodhi,South,Bangalore,Groceries,Wheat,Wheat Distinctio,2,"$15,624.00",10,"$28,123.20",0.04,"$4,262.28",15.16,COD
14644,3/16/2025,,Dhanush Ratti,North,Chandigarh,Home Decor,Clock,Clock Recusandae,5,"$68,788.00",20,"$275,152.00",0.01,"$59,336.80",21.57,Debit Card
14645,9/3/2024,,Uthkarsh Bhardwaj,South,Bangalore,Home Decor,Lamp,Lamp Dolorem,1,"$79,827.00",0,"$79,827.00",0.00,"$13,912.03",17.43,Debit Card
14646,6/12/2024,,Aarna Karnik,South,Hyderabad,Kitchen,Microwave,Microwave Recusandae,2,"$18,022.00",15,"$30,637.40",0.05,"$5,909.14",19.29,COD
14647,10/16/2023,,Krish Toor,West,Goa,Home Decor,Vase,Vase Ut,3,"$19,990.00",10,"$53,973.00",0.02,"$12,190.49",22.59,UPI
14648,10/28/2023,,Shlok Kumer,East,Patna,Electronics,Laptop,Laptop Nihil,3,"$25,326.00",10,"$68,380.20",0.01,"$5,534.28",8.09,Credit Card
14649,5/22/2024,,Ela Ghose,North,Amritsar,Clothing,Women's Wear,Women's Wear Dignissimos,1,"$69,568.00",20,"$55,654.40",0.04,"$10,611.14",19.07,Net Banking
14650,11/28/2023,,Riya Joshi,East,Patna,Clothing,Men's Wear,Men's Wear Quisquam,1,"$64,296.00",15,"$54,651.60",0.03,"$9,385.51",17.17,COD
14651,11/15/2024,,Riya Ben,East,Guwahati,Groceries,Sugar,Sugar Dignissimos,5,"$27,717.00",15,"$117,797.25",0.01,"$23,278.42",19.76,Net Banking
14652,5/4/2024,,Faiyaz Mand,North,Amritsar,Beauty,Shampoo,Shampoo Id,2,"$67,957.00",15,"$115,526.90",0.01,"$28,589.33",24.75,UPI
14653,2/5/2024,,Advika Brahmbhatt,North,Amritsar,Furniture,Chair,Chair Quisquam,3,"$27,553.00",10,"$74,393.10",0.01,"$14,327.42",19.26,Debit Card
14654,4/13/2025,,Jhanvi Sem,North,Chandigarh,Kitchen,Mixer Grinder,Mixer Grinder Neque,2,"$60,114.00",15,"$102,193.80",0.01,"$16,800.89",16.44,UPI
14655,10/2/2024,,Ishita Arya,South,Chennai,Books,Biography,Biography Neque,1,"$77,299.00",15,"$65,704.15",0.02,"$4,199.71",6.39,Debit Card
14656,3/2/2024,,Ehsaan Khurana,South,Hyderabad,Furniture,Bed,Bed Pariatur,1,"$20,073.00",10,"$18,065.70",0.06,"$4,015.11",22.23,COD
14657,9/29/2024,,Ojas Bali,South,Chennai,Electronics,Mobile,Mobile Aliquam,4,"$2,209.00",20,"$7,068.80",0.28,$577.69,8.17,COD
14658,10/8/2024,,Trisha Sodhi,East,Patna,Clothing,Kids Wear,Kids Wear Incidunt,4,"$64,679.00",5,"$245,780.20",0.00,"$47,534.13",19.34,Net Banking
14659,11/22/2023,,Sana Ramanathan,North,Chandigarh,Home Decor,Clock,Clock Porro,4,"$74,834.00",15,"$254,435.60",0.01,"$61,038.10",23.99,Credit Card
14660,1/15/2025,,Ranbir Master,East,Guwahati,Sports,Football,Football Laboriosam,3,"$34,803.00",15,"$88,747.65",0.02,"$6,059.19",6.83,UPI
14661,7/29/2024,,Anahi Bhagat,North,Jaipur,Home Decor,Wall Art,Wall Art Quos,1,"$72,645.00",20,"$58,116.00",0.03,"$13,838.66",23.81,UPI
14662,12/9/2024,,Tarini Behl,South,Bangalore,Groceries,Sugar,Sugar At,2,"$68,457.00",15,"$116,376.90",0.01,"$24,623.53",21.16,COD
14663,11/17/2023,,Farhan Joshi,South,Chennai,Beauty,Perfume,Perfume Non,1,"$23,809.00",0,"$23,809.00",0.00,"$2,711.17",11.39,Debit Card
14664,7/19/2025,,Rati Rattan,South,Coimbatore,Furniture,Sofa,Sofa Iste,4,"$68,951.00",15,"$234,433.40",0.01,"$28,931.58",12.34,COD
14665,11/29/2023,,Kiaan Yohannan,North,Delhi,Kitchen,Microwave,Microwave Provident,3,"$16,597.00",10,"$44,811.90",0.02,"$5,527.72",12.34,Credit Card
14666,12/15/2023,,Romil Mangat,East,Guwahati,Sports,Yoga Mat,Yoga Mat Mollitia,3,"$50,834.00",0,"$152,502.00",0.00,"$33,094.56",21.70,Net Banking
14667,11/27/2023,,Anika Maharaj,East,Kolkata,Groceries,Oil,Oil Facere,1,"$69,955.00",10,"$62,959.50",0.02,"$10,292.93",16.35,Debit Card
14668,11/20/2023,,Hrishita Bath,North,Chandigarh,Books,Biography,Biography Deserunt,5,"$13,533.00",5,"$64,281.75",0.01,"$7,907.34",12.30,UPI
14669,9/26/2024,,Tejas Bal,North,Jaipur,Toys,Doll,Doll Ducimus,1,"$62,732.00",10,"$56,458.80",0.02,"$7,908.10",14.01,Net Banking
14670,11/6/2023,,Ivan Sani,West,Ahmedabad,Beauty,Shampoo,Shampoo Minus,5,$339.00,15,"$1,440.75",1.04,$190.79,13.24,Net Banking
14671,12/17/2023,,Manikya Yadav,East,Bhubaneswar,Groceries,Spices,Spices Quis,5,"$25,073.00",10,"$112,828.50",0.01,"$22,991.14",20.38,Debit Card
14672,1/11/2025,,Diya Kala,South,Chennai,Books,Biography,Biography Repellat,1,"$46,278.00",20,"$37,022.40",0.05,"$3,189.47",8.61,Credit Card
14673,5/19/2024,,Riya Sant,West,Pune,Kitchen,Juicer,Juicer Provident,1,"$32,826.00",15,"$27,902.10",0.05,"$2,176.47",7.80,Credit Card
14674,6/22/2024,,Seher Setty,East,Guwahati,Beauty,Face Cream,Face Cream Necessitatibus,5,"$4,121.00",0,"$20,605.00",0.00,"$2,931.88",14.23,COD
14675,9/18/2025,,Ryan Chana,East,Bhubaneswar,Kitchen,Microwave,Microwave Odit,4,"$26,410.00",10,"$95,076.00",0.01,"$8,450.23",8.89,Credit Card
14676,7/3/2024,,Nirvaan Karan,South,Thiruvananthapuram,Electronics,Laptop,Laptop Quaerat,3,"$10,933.00",15,"$27,879.15",0.05,"$4,386.09",15.73,Net Banking
14677,11/11/2024,,Samarth Wagle,East,Kolkata,Groceries,Spices,Spices Maxime,5,"$73,407.00",20,"$293,628.00",0.01,"$53,157.05",18.10,UPI
14678,12/23/2024,,Divij Ramesh,East,Bhubaneswar,Groceries,Oil,Oil Officia,4,"$22,751.00",0,"$91,004.00",0.00,"$17,998.87",19.78,UPI
14679,4/16/2024,,Alisha Manne,East,Patna,Groceries,Rice,Rice Id,2,"$69,557.00",15,"$118,246.90",0.01,"$18,240.54",15.43,Debit Card
14680,6/1/2024,,Indrajit Shukla,South,Bangalore,Home Decor,Lamp,Lamp Fuga,5,"$14,329.00",20,"$57,316.00",0.03,"$6,909.73",12.06,Net Banking
14681,10/5/2023,,Nayantara Varghese,South,Coimbatore,Toys,Action Figure,Action Figure Deserunt,3,"$36,297.00",15,"$92,557.35",0.02,"$8,958.85",9.68,Debit Card
14682,1/22/2024,,Aayush Dutt,East,Bhubaneswar,Sports,Football,Football Fugit,3,"$30,058.00",10,"$81,156.60",0.01,"$19,110.09",23.55,Credit Card
14683,3/7/2025,,Sana Handa,South,Chennai,Home Decor,Clock,Clock Voluptatum,2,"$46,850.00",10,"$84,330.00",0.01,"$17,510.31",20.76,Net Banking
14684,12/7/2024,,Zoya Sami,West,Mumbai,Sports,Yoga Mat,Yoga Mat Aliquid,4,"$50,863.00",20,"$162,761.60",0.01,"$36,502.80",22.43,UPI
14685,10/18/2024,,Prisha Sachar,East,Ranchi,Books,Fiction,Fiction Dolore,4,"$52,665.00",0,"$210,660.00",0.00,"$26,094.79",12.39,Net Banking
14686,11/28/2023,,Heer Solanki,North,Chandigarh,Electronics,Smartwatch,Smartwatch Mollitia,3,"$43,187.00",5,"$123,082.95",0.00,"$28,621.70",23.25,Net Banking
14687,6/27/2024,,Yuvaan Ganguly,South,Thiruvananthapuram,Home Decor,Wall Art,Wall Art Est,3,"$73,069.00",15,"$186,325.95",0.01,"$25,422.82",13.64,UPI
14688,12/24/2023,,Raghav Grover,North,Delhi,Clothing,Kids Wear,Kids Wear Quia,2,"$59,974.00",0,"$119,948.00",0.00,"$20,199.52",16.84,UPI
14689,7/17/2025,,Ranbir Sami,East,Kolkata,Kitchen,Cookware Set,Cookware Set Aliquam,1,"$41,916.00",10,"$37,724.40",0.03,"$2,453.60",6.50,Credit Card
14690,2/13/2025,,Mohanlal Bains,West,Goa,Kitchen,Microwave,Microwave Eius,5,"$72,907.00",15,"$309,854.75",0.00,"$59,977.25",19.36,Debit Card
14691,7/17/2024,,Aradhya Bobal,West,Surat,Toys,Board Game,Board Game Est,3,"$33,919.00",20,"$81,405.60",0.02,"$7,799.65",9.58,Net Banking
14692,11/7/2023,,Vritika Krishnamurthy,West,Ahmedabad,Clothing,Accessories,Accessories Dignissimos,4,"$14,493.00",20,"$46,377.60",0.04,"$5,361.11",11.56,Debit Card
14693,9/16/2024,,Kiara Gara,North,Amritsar,Home Decor,Clock,Clock Et,4,"$72,178.00",5,"$274,276.40",0.00,"$58,464.48",21.32,Debit Card
14694,3/13/2024,,Lavanya Buch,West,Surat,Furniture,Bed,Bed Hic,4,"$19,874.00",20,"$63,596.80",0.03,"$14,947.14",23.50,Debit Card
14695,1/23/2025,,Pari Jhaveri,West,Ahmedabad,Kitchen,Refrigerator,Refrigerator Rem,2,"$45,817.00",20,"$73,307.20",0.03,"$12,549.68",17.12,Debit Card
14696,10/25/2024,,Armaan Thakkar,North,Lucknow,Clothing,Women's Wear,Women's Wear Fugiat,5,"$74,137.00",0,"$370,685.00",0.00,"$39,294.02",10.60,Net Banking
14697,12/29/2023,,Hridaan Ganguly,West,Surat,Electronics,Smartwatch,Smartwatch Inventore,5,"$61,949.00",0,"$309,745.00",0.00,"$31,990.52",10.33,UPI
14698,12/5/2024,,Dhruv Guha,South,Chennai,Groceries,Wheat,Wheat Laborum,3,"$50,586.00",10,"$136,582.20",0.01,"$22,714.09",16.63,Credit Card
14699,5/2/2025,,Tarini Bali,West,Mumbai,Groceries,Sugar,Sugar Error,1,"$71,895.00",10,"$64,705.50",0.02,"$10,782.80",16.66,Credit Card
14700,3/6/2025,,Sumer Jaggi,South,Hyderabad,Groceries,Sugar,Sugar Dolorem,5,"$1,327.00",20,"$5,308.00",0.38,$799.60,15.06,COD
14701,11/2/2024,,Riaan Kumar,North,Chandigarh,Home Decor,Wall Art,Wall Art Quos,1,"$63,064.00",20,"$50,451.20",0.04,"$12,529.73",24.84,Credit Card
14702,9/3/2025,,Ivan Srinivas,East,Ranchi,Groceries,Oil,Oil Illum,5,"$73,154.00",20,"$292,616.00",0.01,"$39,500.59",13.50,COD
14703,5/30/2025,,Samaira Sengupta,South,Thiruvananthapuram,Kitchen,Juicer,Juicer Debitis,2,"$10,261.00",15,"$17,443.70",0.09,"$2,353.12",13.49,COD
14704,3/19/2024,,Yasmin Samra,South,Chennai,Kitchen,Refrigerator,Refrigerator Architecto,5,"$39,680.00",5,"$188,480.00",0.00,"$38,283.44",20.31,UPI
14705,6/12/2024,,Jivika Babu,South,Coimbatore,Groceries,Sugar,Sugar Aperiam,1,"$68,123.00",5,"$64,716.85",0.01,"$13,194.27",20.39,UPI
14706,7/2/2024,,Mishti Sunder,South,Hyderabad,Books,Comics,Comics Aut,2,"$77,818.00",10,"$140,072.40",0.01,"$11,789.81",8.42,Debit Card
14707,9/8/2024,,Diya Chauhan,South,Hyderabad,Furniture,Chair,Chair Adipisci,4,"$56,827.00",15,"$193,211.80",0.01,"$22,291.16",11.54,Net Banking
14708,6/29/2024,,Anvi Sarma,West,Ahmedabad,Books,Fiction,Fiction Officia,1,"$39,365.00",15,"$33,460.25",0.04,"$5,680.94",16.98,Debit Card
14709,8/22/2025,,Saksham Suresh,West,Ahmedabad,Toys,Board Game,Board Game Nostrum,2,"$47,485.00",15,"$80,724.50",0.02,"$5,169.87",6.40,UPI
14710,11/19/2023,,Parinaaz Mahal,North,Delhi,Groceries,Oil,Oil Iste,2,"$14,043.00",5,"$26,681.70",0.02,"$4,415.46",16.55,Debit Card
14711,8/25/2024,,Abram Basak,West,Mumbai,Books,Textbook,Textbook Mollitia,2,"$1,308.00",0,"$2,616.00",0.00,$175.66,6.71,Net Banking
14712,5/30/2024,,Manjari Lall,East,Guwahati,Electronics,Headphones,Headphones Autem,1,"$8,233.00",20,"$6,586.40",0.30,"$1,144.54",17.38,UPI
14713,7/21/2024,,Vedika Lalla,East,Kolkata,Kitchen,Refrigerator,Refrigerator Accusamus,1,"$56,925.00",0,"$56,925.00",0.00,"$6,072.30",10.67,Net Banking
14714,3/4/2024,,Madhav Ramesh,South,Coimbatore,Toys,RC Car,RC Car Aliquid,1,"$36,499.00",5,"$34,674.05",0.01,"$4,909.35",14.16,Net Banking
14715,7/13/2025,,Myra Saran,East,Kolkata,Beauty,Foundation,Foundation Dolores,5,"$13,413.00",15,"$57,005.25",0.03,"$9,871.69",17.32,Debit Card
14716,11/11/2024,,Manjari Srivastava,North,Chandigarh,Sports,Dumbbells,Dumbbells Assumenda,3,"$17,841.00",15,"$45,494.55",0.03,"$9,243.25",20.32,UPI
14717,10/16/2024,,Alisha Rattan,East,Kolkata,Electronics,Laptop,Laptop Sapiente,4,"$48,758.00",5,"$185,280.40",0.00,"$12,572.40",6.79,Debit Card
14718,10/6/2024,,Saira Sengupta,East,Guwahati,Clothing,Shoes,Shoes Quas,2,"$71,120.00",20,"$113,792.00",0.02,"$27,823.15",24.45,UPI
14719,12/17/2024,,Samiha Ray,North,Delhi,Groceries,Spices,Spices Vero,2,"$18,958.00",0,"$37,916.00",0.00,"$2,905.37",7.66,Net Banking
14720,1/14/2025,,Sana Chaudhry,North,Chandigarh,Clothing,Accessories,Accessories Fuga,4,"$64,094.00",20,"$205,100.80",0.01,"$19,431.51",9.47,COD
14721,9/20/2024,,Jivin Grover,East,Guwahati,Electronics,Mobile,Mobile Voluptatibus,3,"$14,626.00",5,"$41,684.10",0.01,"$6,431.43",15.43,Net Banking
14722,4/20/2024,,Vihaan Maharaj,South,Coimbatore,Furniture,Bed,Bed Quos,3,"$4,192.00",5,"$11,947.20",0.04,"$2,098.58",17.57,Debit Card
14723,3/1/2024,,Lakshit Das,South,Coimbatore,Furniture,Bed,Bed Quaerat,2,"$14,171.00",20,"$22,673.60",0.09,"$5,175.97",22.83,Net Banking
14724,11/3/2024,,Romil Sinha,East,Guwahati,Home Decor,Lamp,Lamp Provident,3,"$62,095.00",15,"$158,342.25",0.01,"$31,455.82",19.87,Net Banking
14725,4/14/2025,,Yuvraj  Shan,South,Coimbatore,Home Decor,Vase,Vase Dolorem,4,"$51,318.00",10,"$184,744.80",0.01,"$24,100.00",13.05,Net Banking
14726,8/1/2024,,Neelofar Jhaveri,North,Lucknow,Sports,Tennis Racket,Tennis Racket Eum,3,"$50,194.00",10,"$135,523.80",0.01,"$13,244.37",9.77,Credit Card
14727,8/22/2024,,Riya Ray,North,Amritsar,Electronics,Laptop,Laptop Et,4,"$49,983.00",5,"$189,935.40",0.00,"$16,343.07",8.60,COD
14728,3/2/2025,,Divit Borde,North,Lucknow,Books,Textbook,Textbook Est,5,"$28,726.00",20,"$114,904.00",0.02,"$18,320.77",15.94,Credit Card
14729,8/9/2025,,Piya Bhatnagar,North,Jaipur,Books,Fiction,Fiction Maxime,2,"$29,999.00",15,"$50,998.30",0.03,"$3,762.69",7.38,COD
14730,2/15/2024,,Nitya Bandi,North,Chandigarh,Kitchen,Mixer Grinder,Mixer Grinder Explicabo,3,"$49,351.00",10,"$133,247.70",0.01,"$29,533.21",22.16,Credit Card
14731,11/17/2023,,Priyansh Bedi,West,Surat,Clothing,Kids Wear,Kids Wear Vero,1,"$18,752.00",20,"$15,001.60",0.13,"$2,623.47",17.49,UPI
14732,4/19/2024,,Advik Chakrabarti,North,Jaipur,Home Decor,Wall Art,Wall Art Maxime,1,"$34,749.00",5,"$33,011.55",0.02,"$6,553.35",19.85,UPI
14733,6/24/2024,,Vedika Chokshi,East,Kolkata,Books,Fiction,Fiction Corporis,1,"$14,426.00",15,"$12,262.10",0.12,"$2,482.72",20.25,Net Banking
14734,4/21/2024,,Riaan Kapadia,North,Jaipur,Toys,Action Figure,Action Figure Distinctio,2,"$21,380.00",10,"$38,484.00",0.03,"$9,220.31",23.96,Net Banking
14735,1/19/2025,,Ranbir Kari,West,Surat,Furniture,Table,Table Voluptatibus,1,"$58,301.00",0,"$58,301.00",0.00,"$13,958.75",23.94,UPI
14736,3/22/2025,,Shlok Dutt,East,Kolkata,Sports,Football,Football Harum,3,"$46,850.00",10,"$126,495.00",0.01,"$28,001.62",22.14,Credit Card
14737,12/26/2023,,Ivana Bora,West,Pune,Kitchen,Juicer,Juicer Cum,4,"$30,621.00",10,"$110,235.60",0.01,"$18,062.04",16.38,COD
14738,12/28/2023,,Gatik Chawla,West,Surat,Groceries,Sugar,Sugar Facilis,4,"$40,699.00",15,"$138,376.60",0.01,"$31,390.34",22.68,Credit Card
14739,9/4/2024,,Saira Roy,East,Patna,Groceries,Oil,Oil Magnam,1,"$45,110.00",15,"$38,343.50",0.04,"$2,514.48",6.56,COD
14740,10/19/2023,,Lagan Devan,East,Kolkata,Groceries,Spices,Spices Perspiciatis,2,"$29,404.00",5,"$55,867.60",0.01,"$3,367.51",6.03,Net Banking
14741,12/12/2024,,Vritika Iyer,East,Patna,Sports,Tennis Racket,Tennis Racket Sit,2,"$18,813.00",15,"$31,982.10",0.05,"$6,700.44",20.95,UPI
14742,3/20/2024,,Kabir Sundaram,West,Surat,Toys,RC Car,RC Car Nihil,3,"$33,491.00",0,"$100,473.00",0.00,"$21,095.98",21.00,Net Banking
14743,11/6/2024,,Priyansh Venkatesh,East,Ranchi,Kitchen,Cookware Set,Cookware Set Sunt,1,"$78,678.00",15,"$66,876.30",0.02,"$9,038.37",13.52,Debit Card
14744,9/28/2024,,Veer Bassi,West,Goa,Sports,Football,Football Dignissimos,3,"$3,640.00",10,"$9,828.00",0.10,$879.17,8.95,Credit Card
14745,12/16/2024,,Charvi Chana,North,Lucknow,Furniture,Chair,Chair Adipisci,4,"$20,937.00",10,"$75,373.20",0.01,"$10,914.77",14.48,Net Banking
14746,1/23/2024,,Ela Chad,East,Patna,Home Decor,Vase,Vase Esse,5,"$51,828.00",20,"$207,312.00",0.01,"$22,005.44",10.61,Debit Card
14747,5/15/2025,,Ehsaan Soni,West,Ahmedabad,Furniture,Cabinet,Cabinet Perspiciatis,1,"$28,361.00",15,"$24,106.85",0.06,"$2,014.08",8.35,Net Banking
14748,1/27/2024,,Jayant Vala,West,Mumbai,Electronics,Smartwatch,Smartwatch Nemo,1,"$60,202.00",10,"$54,181.80",0.02,"$3,855.06",7.12,Debit Card
14749,3/28/2025,,Kartik Rout,East,Kolkata,Electronics,Laptop,Laptop Perspiciatis,1,"$4,656.00",0,"$4,656.00",0.00,$591.75,12.71,Credit Card
14750,1/6/2024,,Jiya Zacharia,East,Kolkata,Books,Fiction,Fiction Hic,5,"$69,474.00",15,"$295,264.50",0.01,"$33,425.13",11.32,Credit Card
14751,1/5/2024,,Kiaan Aggarwal,South,Coimbatore,Furniture,Chair,Chair Blanditiis,1,"$49,401.00",15,"$41,990.85",0.04,"$3,247.74",7.73,UPI
